song_id,title,artist,artist_id,genre,label_source,label_confidence,other_reason,audio_path,audio_status,lyrics_path,lyrics_status,cover_path,cover_status,release_year,year_status,tier,modality_state,split
RMVM_S_2fea65bec1,Hai Ngã Rẽ,Vũ Hoàng,ART_cbaf0965d0,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_2fea65bec1.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_2ff449f7fd,Em Vẫn Tin Vào Tình Yêu Ấy (Piano Version),Lương Bích Hữu,ART_ed3b85af9f,INSTRUMENTAL,source_tag_verification,0.85,,,unavailable,data/lyrics/RMVM_S_2ff449f7fd.txt,verified_local,,unavailable,,missing,TIER_B,LYRICS_ONLY,train
RMVM_S_2ff869e1bc,Có Anh Bên Em Mãi,Đoàn Thúy Trang,ART_6f7bf05632,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_2ff869e1bc.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_3022171bb0,Bao Giờ Là Khi Nào?,"LTee, YunND",ART_94caa99656,RAP_HIPHOP,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_3022171bb0.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_30340b5d2d,Đẹp Nhất Là Em (Korean Version),"SOOBIN, Jiyeon",ART_29d44d0296,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_30340b5d2d.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_303adeb48e,Buông Bàn Tay Thật Nhanh,"Đạt G, DuUyen",ART_77e4d1d7bb,RAP_HIPHOP,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_303adeb48e.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_303c30d081,Đêm Của Lời Hẹn Hò,"Thu Giang, Phan Đinh Tùng",ART_57b0ea75b1,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_303c30d081.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_3063c1c839,Đừng Bỏ Em Một Mình,Lệ Thu,ART_fcc792d4cb,BOLERO_TRUTINH,deterministic_mapping,0.85,,,unavailable,,unavailable,,unavailable,,missing,TIER_B,METADATA_ONLY,train
RMVM_S_3082371a03,Chiếc Ô Xoay Tròn,"Zick Phạm, Jackie Luu",ART_bf8ab26b28,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_3082371a03.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_30aa02f53b,Bây Giờ Còn Nhớ Hay Không,Trường Kha,ART_abe0f2439b,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_30aa02f53b.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_30c6c373fb,Em Đau Ở Đây,T Blish,ART_08b4c46a3c,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_30c6c373fb.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_30e69300c4,Lụy Tình (AnhVu x HHD Remix),TLong,ART_8fa879d3fc,DANCE_EDM,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_30e69300c4.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_30ec8c65d2,Chuyện Tình Hôm Qua,Hà Nhi,ART_294fedde83,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_30ec8c65d2.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_30eef67429,7 Tỷ Người (Piano Version),"A.C Xuân Tài, Lynk Lee",ART_7a8ab0412f,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_30eef67429.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_30f63fed6a,Tây Vương Nữ Quốc,"Thanh Ngân, Gia Tiến",ART_e71637f8e2,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_30f63fed6a.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_3103fe7c02,Quảng Nam Đất Mẹ Nghĩa Tình,Tây Giang,ART_43c3e5a2a4,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_3103fe7c02.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_311777a420,Con Sẽ Về Đêm 30,NB3 Hoài Bảo,ART_033bde1867,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_311777a420.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_311ac481d9,Đợi Em Đến Hoa Tàn,Kiwi Ngô Mai Trang,ART_89c09dc726,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_311ac481d9.txt,verified_local,data/covers/RMVM_S_311ac481d9.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,train
RMVM_S_3153c24033,Lời Mẹ Mãi Trong Tim 2,"Vũ Hoàng, Hương Lan",ART_c47320ca66,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_3153c24033.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_315af2526e,Yêu Cần Phải Cưới,Đạt Trần,ART_bb94eff729,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_315af2526e.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_317ee457d9,Đó Là Chuyện Của Anh,Trịnh Đình Quang,ART_00eb07d1b5,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_317ee457d9.txt,verified_local,data/covers/RMVM_S_317ee457d9.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,train
RMVM_S_31827c9732,Khi Em Xa Anh,Ngô Lan Hương,ART_f1d4ece2d8,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_31827c9732.txt,verified_local,data/covers/RMVM_S_31827c9732.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,train
RMVM_S_318ed1cf27,Cái Mày Ở Lại Đây Nha,"Cát Tiên, Huy Đinh",ART_f2a213aa5d,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_318ed1cf27.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_319395d65c,Đánh Rơi Yêu Thương,Minh Tài,ART_b4099ff934,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_319395d65c.jpg,verified_local,,missing,TIER_A,COVER_ONLY,train
RMVM_S_319de9ad50,Anh Ơi Đừng Đến Nữa,Thúy Huyền,ART_36808d017b,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_319de9ad50.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_31a2bbff4e,Đảo Không Người,Ngô Anh Đạt,ART_501c1c6947,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_31a2bbff4e.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_31a9c3117f,Anh Sẽ Đợi (VisconC Remix),"TLong, Tô Minh, HOA HỒNG DẠI MUSIC",ART_8784419826,DANCE_EDM,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_31a9c3117f.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_31b5b21a36,Đau Lắm (Remix),Phạm Trưởng,ART_4d4476e4b2,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_31b5b21a36.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_31e68cb92e,Giấc Mơ Không Quay Về,The Men,ART_bbb595b853,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_31e68cb92e.txt,verified_local,,unavailable,2012.0,verified,TIER_A,LYRICS_ONLY,train
RMVM_S_31fd3163b1,Người Cũ (Beat),Minh Vương M4U,ART_6d64de7cb2,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_31fd3163b1.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_3203405192,Bữa Cơm Đoàn Viên,Trường Kha,ART_abe0f2439b,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_3203405192.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_3212664321,Đâu Dám Trèo Cao,"Dư Anh, Mỹ Linh",ART_a4f8323b24,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_3212664321.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_32178cab2e,Chuyện Tình Tan Vỡ,Hoàng Luân,ART_7ba12e11df,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_32178cab2e.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_32425d7196,Ngàn Hoa Đẹp Tươi,Lm. Quang Lâm,ART_131de67c02,OTHER,curated_out_of_taxonomy,0.9,Religious / Sacred spiritual Vietnamese music,,unavailable,,unavailable,,unavailable,,missing,TIER_B,METADATA_ONLY,train
RMVM_S_324508e809,Anh Từ Đâu Đến,Hồng Hạnh,ART_031bfee6e2,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_324508e809.txt,verified_local,data/covers/RMVM_S_324508e809.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,train
RMVM_S_32480cf603,Chỉ Cần Có Em (Remix),Nguyễn Đức Quang,ART_95ff6c123b,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_32480cf603.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_324a966215,Bên Em Luôn Có Anh (Remix),Du Thiên,ART_e5652c266a,DANCE_EDM,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_324a966215.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_326e403e36,Nhớ Quê,Linh Hoa,ART_d7231aa480,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_326e403e36.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_32ad4d9505,"Astro Nuevo: I. Area, ""Astro nuevo"" - II. Recitado, ""A la esphera divina"" - III. Area, ""Pura rosa"" - IV. Recitativo, ""En obscuro velo"" - V. Area, ""Qué dichoso es"" - VI. Adagio, ""Ay! que me muero"" (Cantata al Santísimo con violines)",Julia Doyle,ART_2aa293658a,FOLK_TRADITIONAL,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_32ad4d9505.jpg,verified_local,,missing,TIER_A,COVER_ONLY,train
RMVM_S_32c88278ed,Say Câu Hát Người Ơi,Vũ Minh Vương,ART_ac3da35dbc,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_32c88278ed.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_32caebd8bc,Anh Sẽ Gặp Em Lần Nữa,Suno Nguyễn,ART_8995d5903e,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_32caebd8bc.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_32e0307a4e,Còn Duyên,Hồng Duyên,ART_a0fceb82df,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_32e0307a4e.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_32f74f73db,Chắc Anh Có Yêu Em (Cover),"Anie Như Thùy, Lương Thăng",ART_4b5d9f7f7d,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_32f74f73db.jpg,verified_local,,missing,TIER_A,COVER_ONLY,train
RMVM_S_33038d16e6,Giấu Mặt,Đức Phúc,ART_2f5a74e3f0,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_33038d16e6.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_3317e4fc55,Có Tất Cả Nhưng Không Có Nhau (Beat),Tuyết Mai,ART_0d8e63e66a,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_3317e4fc55.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_3335f30e7f,Anh Là Tia Nắng Trong Em (Disco),"BeeBoss, Châu Ngọc Lan",ART_43e14dec39,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_3335f30e7f.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_3342f0ba8f,Anh Biết Tìm Đâu,Bằng Cường,ART_92092d6cfb,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_3342f0ba8f.txt,verified_local,data/covers/RMVM_S_3342f0ba8f.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,train
RMVM_S_3355244cf2,Giá Như Anh Được Nghe Em Nói,Vincent,ART_b15ab3f829,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_3355244cf2.jpg,verified_local,,missing,TIER_A,COVER_ONLY,train
RMVM_S_3361016c60,Bất Nhiễm (Cover),Thủy Tiên,ART_e38c9f3061,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_3361016c60.txt,verified_local,data/covers/RMVM_S_3361016c60.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,train
RMVM_S_337407f2e7,Men Say Tình Cũ,A Tổ,ART_70048a8cbc,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_337407f2e7.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_33898dced6,Hà Nội của tôi Official,"Hải Duget, Ca sĩ Tuyết Mai, Thy Trần, Thu Hương, Tuệ Quyên",ART_249f06f13a,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_33898dced6.jpg,verified_local,,missing,TIER_A,COVER_ONLY,train
RMVM_S_33b6ad460c,Duyên Đọa Đày,Thiên Tú,ART_b0af0bf20e,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_33b6ad460c.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_33ef8bd702,Có Thể Em Không Biết,Trịnh Đình Quang,ART_00eb07d1b5,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_33ef8bd702.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_33f8305ac7,Dù Tình Sương Khói,"Quỳnh Vi, Trịnh Lam",ART_668d49e577,INSTRUMENTAL,source_tag_verification,0.85,,,unavailable,data/lyrics/RMVM_S_33f8305ac7.txt,verified_local,,unavailable,,missing,TIER_B,LYRICS_ONLY,train
RMVM_S_3404644182,Anh Chỉ Dám Nhá Máy Cho Em,Lâm Chấn Huy,ART_6c383e0ed1,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_3404644182.txt,verified_local,data/covers/RMVM_S_3404644182.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,train
RMVM_S_34304121f9,Liên Khúc Hờn Trách Con Đò - Éo Le Cuộc Tình,Hoàng Minh Thắng,ART_8de2974414,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_34304121f9.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_343372b82a,Bạn Ổn Không (Son2M Remix),Đinh Đại Vũ,ART_206f2813bd,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_343372b82a.txt,verified_local,data/covers/RMVM_S_343372b82a.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,train
RMVM_S_3440f791a4,Hồng Trần Ngàn Vạn Xuân,Bùi Hoàng Yến,ART_4ac2aad179,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_3440f791a4.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_344db0a068,Mưa Học Trò,Bích Tuyền,ART_bd071a7848,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_344db0a068.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_34600a6279,5 Vạn 7 Ngàn 600 Lần Nhớ Em,Thương,ART_5e21c2396f,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_34600a6279.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_347475ec54,"Thân Phận, Được Tin Em Lấy Chồng","Quỳnh Dung, Mai Quốc Huy",ART_b953954657,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,,unavailable,,unavailable,,missing,TIER_A,METADATA_ONLY,train
RMVM_S_348d814ae5,Cảm Ơn Mình Đã Yêu Anh - Lạc,HA Live,ART_c6e8e9559d,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_348d814ae5.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_348ddb0e81,Kẻ Chờ Trăng Lên,DIMZ,ART_b78bfa06ae,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_348ddb0e81.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_34b285f3e3,[Music Space] Yêu một người vô tâm - Sáng tác: Mr.Siro | Trình bày: Neon | Guitar: Trọng Lê (Cover),Liêu Hà Trinh,ART_d9183f78b2,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_34b285f3e3.jpg,verified_local,,missing,TIER_A,COVER_ONLY,train
RMVM_S_34b6002653,Tổn Thương Nhau Để Được Gì?,"JayJay, KayZ",ART_44963d48ce,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_34b6002653.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_34c3e4610d,Vội Vàng,Đình Bảo,ART_db71a476cb,INSTRUMENTAL,source_tag_verification,0.85,,,unavailable,,unavailable,,unavailable,,missing,TIER_B,METADATA_ONLY,train
RMVM_S_34c6d446f4,Tết Đến Khi Con Về,"Tú DuCa, HHD",ART_8f9ef0c5e8,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_34c6d446f4.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_34ce7a759e,Tình Khúc Cho Em (Liveshow Thương Quá Việt Nam 3),Ngọc Ánh,ART_ffec2f6571,INSTRUMENTAL,source_tag_verification,0.85,,,unavailable,,unavailable,data/covers/RMVM_S_34ce7a759e.jpg,verified_local,,missing,TIER_B,COVER_ONLY,train
RMVM_S_34e8394942,Đồng Sâu Xứ Lạ,Phi Nhung,ART_33de4125fc,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_34e8394942.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_34f6838951,Trái Tim Xao Động,Nguyễn Phi Hùng,ART_8b396f08ea,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_34f6838951.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_34fb27724e,Bình Yên Nơi Anh (CM1X x VRT Remix),"TeamV, CM1X, VRT",ART_7492d04079,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_34fb27724e.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_34fc1b846b,Chuyện Lứa Đôi,"Như Quỳnh, Don Hồ",ART_744665c87d,INSTRUMENTAL,source_tag_verification,0.85,,,unavailable,data/lyrics/RMVM_S_34fc1b846b.txt,verified_local,,unavailable,,missing,TIER_B,LYRICS_ONLY,train
RMVM_S_3500d0e2f3,Cơn Mơ Ngọt Ngào,Thiều Bảo Trâm,ART_c6540c3274,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_3500d0e2f3.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_3503bba17f,Tiếng Đàn Guitar (Giao Lộ Thời Gian),Đức Huy,ART_d9ef494b5e,POP_BALLAD,deterministic_mapping,0.85,,,unavailable,,unavailable,,unavailable,,missing,TIER_B,METADATA_ONLY,train
RMVM_S_352ee96659,Bao Giờ Em Mới Yêu Anh,Tuấn,ART_02c2c29610,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_352ee96659.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_35397ccd35,Im Lặng Hơn Ngàn Lời Nói (Beat),Lyna Thùy Linh,ART_0556671fc2,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_35397ccd35.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_35561db66b,Đêm Lao Xao,"Anh Khang, Quỳnh Trang",ART_edff91e08b,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_35561db66b.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_355faefec8,Anh Thế Giới Và Em (Beat),Hương Tràm,ART_e920f3a510,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_355faefec8.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_358fc0f515,Thế Là Tết,"Đức Phúc, Hòa Minzy",ART_18cc8bbcb7,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_358fc0f515.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_359330d5d2,Em Không Như Anh Nghĩ,Anh T.O.M,ART_a81263ea22,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_359330d5d2.txt,verified_local,data/covers/RMVM_S_359330d5d2.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,train
RMVM_S_3598972292,Tự Sự Yêu Của Em,Nông Anh Thơ,ART_e22ab44e48,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_3598972292.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_359d4329a9,Trả Nợ Ân Tình,Thu Trang MC,ART_97a549df87,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_359d4329a9.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_35b151f22b,Dĩ Vãng Nhạt Nhòa (Cover),Hà Nhi,ART_294fedde83,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_35b151f22b.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_35c08d0c5d,Ai Đã Từng,Hồng Dương,ART_90d456f1d1,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_35c08d0c5d.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_35ca11c00c,Giá Em Chưa Từng Đến,"Haukong, H2 JSON",ART_7743c844af,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_35ca11c00c.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_35efcf9389,Nhìn Vào Mưa (Em Gái Mưa OST),Trung Quân Idol,ART_61b872964d,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_35efcf9389.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_362b4a653b,Em Ơi Anh Về Rồi,Giang Trường,ART_0994a63f86,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_362b4a653b.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_3633cc5f57,Nỗi Đau Tình Phụ,Mạnh Quỳnh,ART_d1f9e306ee,INSTRUMENTAL,source_tag_verification,0.85,,,unavailable,data/lyrics/RMVM_S_3633cc5f57.txt,verified_local,,unavailable,,missing,TIER_B,LYRICS_ONLY,train
RMVM_S_3672eb88e1,Bạn Tình Ơi,"YuniBoo, Goctoi Mixer",ART_8de9b36d5f,RAP_HIPHOP,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_3672eb88e1.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_367533c4d1,60 Năm Yêu Mãi Nhé,"Tân Hy Khánh, Mạnh Quân",ART_f64c8fe62e,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_367533c4d1.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_368e7e38a4,Chúc Mừng Xuân Mới,Cadillac,ART_f2e3f2b2db,FOLK_TRADITIONAL,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_368e7e38a4.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_36b80859cb,Biển Chiều Vắng Em,Vũ Hoàng,ART_cbaf0965d0,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_36b80859cb.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_36cb6d4685,"Đi Tiếp Nhé, Việt Nam Ơi!","Andiez, Seachains",ART_5b57526df6,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_36cb6d4685.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_36f1332288,Ảo Mộng Đơn Phương (Bước Cùng Nỗi Đau 2),CD Hoàng,ART_0adc959c92,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_36f1332288.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_36ffa2d3fd,Cơn Mưa Chiều Ấy,DatKaa,ART_28dc7fe15b,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_36ffa2d3fd.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
RMVM_S_3711bff17e,Anh Không Thể Nào Quên,Tăng Anh Tuấn,ART_3a6c60b80f,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_3711bff17e.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,train
